,#iteration,L1 norm of errors(log) on nodes,L2 norm of errors(log) on nodes,planning time,execution time
0,1,26.610649026502095,244.34459672862485,255.251,12788.281
1,2,37.62057801508395,351.4166034911633,581.14,16837.273
2,3,4.561391155769848,13.695847175708263,523.747,13427.941
3,4,4.444924544274543,9.643234564966221,515.853,14068.065
4,5,4.41309596630582,6.763060083112327,553.094,12938.582
5,6,3.324779550514637,8.207017285758228,522.543,13011.38
6,7,8.356433857860587,33.9668161793836,498.882,11246.083
7,8,6.645990474744788,17.107874320829943,533.072,10724.774
8,9,2.104710610453945,2.4470038782690517,501.968,14120.207
9,10,4.12412553615952,7.836159326222701,539.431,10987.725
10,11,5.310620268434908,11.141998885426457,547.232,14015.726
11,12,8.624557472241042,19.894400441103233,538.168,10903.784
12,13,5.457960240341283,8.590680699932971,531.516,10816.676
13,14,14.122021374996558,80.91761729926608,575.968,14174.979
14,15,4.857821733732791,6.153770760525347,543.101,10557.123
15,16,2.0062770638547542,1.2123397457280398,517.51,10876.548
16,17,4.808395862708088,8.457416511638106,535.379,10630.124
17,18,6.420541075963527,6.925286575214007,554.813,11288.093
18,19,25.820673003399722,137.92047624142594,537.927,12128.772
19,20,6.310789249157592,22.089427174158985,583.995,11562.409
20,21,2.8220867232800284,2.3289941276491524,613.539,10943.154
21,22,8.798072907649356,23.576090281416693,606.701,11743.382
22,23,12.681043625886247,45.19446825493217,562.507,11761.891
23,24,7.658349897102428,13.732128313336956,571.209,12055.128
24,25,7.138548885470513,29.730295119934798,563.762,11673.454
25,26,8.57065815081464,17.878001607285476,545.978,12002.968
26,27,7.269320365787789,10.795046145295085,568.166,11854.705
27,28,8.872715075273629,37.48589110500498,562.127,11343.147
28,29,5.332443953635747,7.690708375490158,530.215,11920.847
29,30,6.229424740489261,8.154386341261675,560.939,11816.819
30,31,5.195973893214017,5.249721578127121,540.798,11886.699
31,32,4.0050117419487625,3.10228339352044,539.041,11766.152
32,33,3.039262752237568,1.8371784836571994,567.386,11591.839
33,34,2.447933345482575,1.1951193415331272,547.507,11686.615
34,35,2.0497527804849023,0.9330424860937471,541.275,11763.191
35,36,1.9931930880219806,0.8379167220844886,580.778,11803.379
36,37,2.018643492494646,0.8153725473218423,542.388,11826.513
37,38,2.0267590263835773,0.8079292390270195,590.126,11782.471
38,39,2.123780858837099,0.7960553544865624,577.757,11561.102
39,40,13.762706094763848,47.506556526634164,555.937,11800.418
40,41,10.514933489389744,21.678288004064804,544.78,11758.743
41,42,3.611044713086595,2.282126140320588,566.831,11980.96
42,43,7.427825299262107,9.77655531346525,564.352,11795.215
43,44,2.80677586993475,1.572269468211709,555.304,11421.18
